 1 RANKED  8760   HOUR AVERAGE  CONCENTRATION VALUES AT EACH RECEPTOR  

         DSLPM         1     (ug/m**3)    
         (24 hours/day processed)
     RECEPTOR (x,y) km        1 RANK     NLAT_WGS84  ELON_WGS84
 
     509.976  5051.997     9.3625E-01      45.621449 -122.872032
     512.007  5052.001     1.4237E+00      45.621452 -122.845978
     513.967  5052.022     1.7160E+00      45.621601 -122.820839
     515.980  5051.992     1.7630E+00      45.621292 -122.795021
     517.993  5052.015     2.3540E+00      45.621449 -122.769196
     519.988  5051.986     2.5632E+00      45.621132 -122.743607
     521.983  5052.010     2.3521E+00      45.621284 -122.718018
     523.979  5052.035     3.3316E+00      45.621449 -122.692413
     525.992  5052.026     4.8342E+00      45.621292 -122.666595
     528.005  5051.999     4.9762E+00      45.620972 -122.640770
     529.965  5051.990     7.3732E+00      45.620811 -122.615631
     532.013  5052.000     5.2156E+00      45.620808 -122.589363
     533.955  5052.046     5.6661E+00      45.621128 -122.564453
     536.004  5052.004     3.8401E+00      45.620647 -122.538170
     539.977  5051.993     2.4198E+00      45.620335 -122.487213
     541.990  5052.006     2.3885E+00      45.620327 -122.461388
     544.003  5051.985     1.4639E+00      45.620014 -122.435570
     545.963  5051.981     1.3060E+00      45.619854 -122.410431
     547.994  5052.014     1.1486E+00      45.620014 -122.384384
     549.990  5051.977     9.5282E-01      45.619541 -122.358788
     551.985  5051.993     8.9737E-01      45.619537 -122.333191
     553.998  5051.993     6.3301E-01      45.619385 -122.307373
     555.976  5051.992     5.1673E-01      45.619221 -122.282005
     557.972  5051.993     4.4335E-01      45.619064 -122.256409
     560.002  5052.012     3.6875E-01      45.619064 -122.230370
     559.986  5049.996     4.1967E-01      45.600918 -122.230820
     557.990  5049.977     5.3176E-01      45.600918 -122.256416
     555.994  5050.012     8.9299E-01      45.601398 -122.282005
     553.980  5049.994     1.2492E+00      45.601395 -122.307831
     552.002  5050.013     2.1313E+00      45.601715 -122.333183
     549.988  5050.032     1.4856E+00      45.602036 -122.359009
     547.992  5049.999     2.4788E+00      45.601879 -122.384605
     545.960  5050.036     2.0614E+00      45.602348 -122.410652
     543.982  5050.004     2.2295E+00      45.602188 -122.436020
     541.986  5050.008     1.8717E+00      45.602345 -122.461617
     539.990  5049.978     2.6296E+00      45.602196 -122.487213
     537.994  5050.001     2.5993E+00      45.602512 -122.512802
     533.966  5050.030     3.3707E+00      45.602982 -122.564453
     531.988  5049.985     3.9821E+00      45.602673 -122.589813
     529.992  5050.028     3.9123E+00      45.603146 -122.615410
     527.996  5049.983     3.8384E+00      45.602825 -122.641006
     525.982  5050.010     5.2210E+00      45.603146 -122.666832
     523.987  5049.967     4.1989E+00      45.602829 -122.692413
     521.991  5049.995     4.3414E+00      45.603153 -122.718002
     517.963  5049.999     4.4769E+00      45.603302 -122.769653
     516.003  5050.029     1.7031E+00      45.603619 -122.794792
     514.007  5050.007     1.2588E+00      45.603462 -122.820381
     511.940  5050.003     1.3559E+00      45.603466 -122.846893
     509.927  5049.981     1.1822E+00      45.603302 -122.872704
     507.984  5049.996     1.0434E+00      45.603462 -122.897621
     505.988  5050.012     9.3887E-01      45.603626 -122.923210
     503.974  5050.010     9.1122E-01      45.603619 -122.949043
     501.996  5049.992     1.0542E+00      45.603470 -122.974403
     499.965  5050.027     1.6823E+00      45.603786 -123.000450
     497.969  5050.009     9.0674E-01      45.603619 -123.026047
     496.008  5049.993     6.6880E-01      45.603470 -123.051193
     493.977  5049.994     5.9924E-01      45.603466 -123.077232
     491.981  5050.014     6.2055E-01      45.603626 -123.102829
     489.985  5049.964     5.1919E-01      45.603146 -123.128426
     487.989  5050.003     3.6468E-01      45.603466 -123.154022
     485.993  5049.989     2.9868E-01      45.603302 -123.179611
     483.962  5049.994     2.4032E-01      45.603306 -123.205658
     483.957  5047.979     2.5703E-01      45.585167 -123.205658
     485.989  5048.009     3.3696E-01      45.585480 -123.179611
     489.982  5047.966     5.6412E-01      45.585163 -123.128418
     492.014  5047.945     7.0431E-01      45.584999 -123.102371
     494.010  5047.996     7.2883E-01      45.585480 -123.076782
     497.986  5048.011     8.7730E-01      45.585640 -123.025818
     499.982  5048.011     1.3576E+00      45.585644 -123.000229
     501.996  5048.011     1.2083E+00      45.585640 -122.974411
     505.990  5047.996     1.4256E+00      45.585480 -122.923210
     508.004  5047.981     1.5476E+00      45.585323 -122.897392
     510.000  5048.001     1.7539E+00      45.585480 -122.871811
     511.997  5048.005     1.7287E+00      45.585484 -122.846207
     513.993  5048.009     1.6527E+00      45.585480 -122.820625
     515.990  5047.996     2.0315E+00      45.585323 -122.795021
     516.997  5047.981     2.1070E+00      45.585163 -122.782112
     517.987  5047.984     2.5331E+00      45.585163 -122.769424
     519.012  5047.969     4.0980E+00      45.585003 -122.756287
     521.008  5047.993     8.2413E+00      45.585163 -122.730698
     521.997  5048.014     6.6602E+00      45.585320 -122.718018
     521.994  5049.093     1.6782E+01      45.595028 -122.718010
     523.107  5049.115     5.8946E+00      45.595196 -122.703735
     524.008  5049.065     5.6920E+00      45.594711 -122.692184
     525.121  5049.052     5.0937E+00      45.594555 -122.677917
     525.090  5047.991     8.5056E+00      45.585011 -122.678368
     525.987  5048.949     4.8673E+00      45.593601 -122.666824
     525.973  5047.994     5.2874E+00      45.585003 -122.667053
     527.188  5048.919     4.1750E+00      45.593281 -122.651428
     527.157  5047.999     6.3476E+00      45.585003 -122.651871
     527.983  5048.905     3.5779E+00      45.593121 -122.641235
     527.987  5048.021     4.4241E+00      45.585167 -122.641235
     529.065  5047.990     4.9242E+00      45.584846 -122.627419
     529.966  5047.977     4.2719E+00      45.584690 -122.615868
     531.981  5048.022     3.7750E+00      45.585003 -122.590034
     533.995  5047.997     3.1346E+00      45.584682 -122.564217
     535.992  5047.991     3.0069E+00      45.584530 -122.538620
     538.006  5048.003     2.9407E+00      45.584530 -122.512802
     539.950  5047.979     2.3669E+00      45.584206 -122.487885
     541.982  5047.993     1.8627E+00      45.584213 -122.461838
     543.978  5048.006     4.0468E+00      45.584202 -122.436249
     545.975  5048.038     3.2893E+00      45.584366 -122.410652
     549.951  5047.998     4.9346E+00      45.583729 -122.359688
     552.019  5047.980     5.2285E+00      45.583416 -122.333183
     553.980  5047.961     2.9611E+00      45.583096 -122.308052
     555.977  5047.996     1.4817E+00      45.583252 -122.282455
     557.991  5047.997     6.3864E-01      45.583096 -122.256638
     559.970  5047.998     4.9819E-01      45.582939 -122.231270
     560.007  5046.018     5.6810E-01      45.565113 -122.231041
     558.027  5046.017     7.4510E-01      45.565273 -122.256409
     555.959  5045.998     1.1759E+00      45.565269 -122.282913
     553.997  5045.998     2.0491E+00      45.565426 -122.308052
     551.999  5046.017     3.2664E+00      45.565750 -122.333649
     550.002  5046.001     2.2806E+00      45.565750 -122.359245
     547.987  5046.002     2.5205E+00      45.565903 -122.385063
     545.990  5046.005     2.6618E+00      45.566063 -122.410652
     543.992  5046.044     2.3282E+00      45.566544 -122.436249
     541.995  5046.012     2.3411E+00      45.566383 -122.461845
     539.980  5045.982     2.6480E+00      45.566227 -122.487663
     539.008  5045.993     2.8233E+00      45.566383 -122.500122
     538.000  5046.005     3.1485E+00      45.566547 -122.513039
     537.046  5045.981     4.1029E+00      45.566383 -122.525261
     535.985  5046.010     4.6789E+00      45.566696 -122.538857
     535.979  5047.142     3.0086E+00      45.576889 -122.538849
     534.996  5045.987     5.8493E+00      45.566540 -122.551529
     535.025  5047.101     3.1455E+00      45.576569 -122.551079
     534.985  5047.967     3.1528E+00      45.584362 -122.551529
     533.988  5045.999     3.7579E+00      45.566700 -122.564445
     533.983  5046.972     3.1526E+00      45.575459 -122.564445
     532.998  5045.994     4.3103E+00      45.566704 -122.577133
     532.887  5046.966     3.4895E+00      45.575455 -122.578491
     532.970  5047.992     3.4738E+00      45.584690 -122.577362
     531.991  5046.024     6.1629E+00      45.567020 -122.590034
     531.951  5046.961     3.9007E+00      45.575455 -122.590492
     531.103  5046.921     4.4204E+00      45.575134 -122.601357
     531.062  5048.000     3.3125E+00      45.584846 -122.601814
     529.936  5046.951     5.6675E+00      45.575459 -122.616318
     529.026  5048.927     3.4077E+00      45.593277 -122.627861
     528.875  5047.052     7.0287E+00      45.576408 -122.629906
     527.974  5047.136     7.6583E+00      45.577206 -122.641449
     525.011  5049.988     4.9122E+00      45.602985 -122.679283
     523.050  5049.981     3.9826E+00      45.602989 -122.704430
     522.924  5046.020     4.1538E+00      45.567341 -122.706230
     521.987  5045.981     3.7196E+00      45.567020 -122.718239
     521.139  5045.996     4.2439E+00      45.567184 -122.729103
     519.954  5046.063     4.5884E+00      45.567822 -122.744286
     519.969  5047.053     4.5926E+00      45.576733 -122.744057
     518.982  5046.006     2.5928E+00      45.567333 -122.756744
     519.067  5047.032     2.9198E+00      45.576569 -122.755615
     517.992  5046.004     3.1043E+00      45.567341 -122.769432
     517.989  5047.064     2.3799E+00      45.576885 -122.769432
     515.995  5046.016     2.3044E+00      45.567501 -122.795021
     513.998  5046.011     2.3964E+00      45.567501 -122.820618
     511.983  5046.007     3.4427E+00      45.567497 -122.846436
     510.004  5046.003     3.0322E+00      45.567493 -122.871796
     507.989  5046.036     2.1206E+00      45.567818 -122.897621
     505.991  5045.981     1.9372E+00      45.567341 -122.923225
     503.977  5046.014     2.0851E+00      45.567657 -122.949036
     501.997  5045.978     1.9594E+00      45.567337 -122.974411
     499.982  5046.013     1.4654E+00      45.567657 -123.000229
     497.967  5045.996     1.1047E+00      45.567501 -123.026054
     495.970  5046.014     9.2300E-01      45.567654 -123.051643
     494.026  5046.016     9.9419E-01      45.567657 -123.076553
     491.993  5046.018     9.0605E-01      45.567657 -123.102608
     489.979  5046.021     6.2775E-01      45.567657 -123.128418
     487.981  5046.007     4.1179E-01      45.567497 -123.154022
     485.984  5046.029     3.1511E-01      45.567657 -123.179619
     485.980  5044.013     3.3465E-01      45.549515 -123.179611
     487.995  5044.009     8.3203E-01      45.549515 -123.153793
     489.958  5044.023     8.2317E-01      45.549671 -123.128647
     491.973  5043.985     1.6150E+00      45.549355 -123.102837
     493.989  5044.000     2.5483E+00      45.549511 -123.077003
     495.969  5044.016     1.2960E+00      45.549671 -123.051643
     498.002  5043.998     2.5307E+00      45.549519 -123.025597
     483.969  5046.016     2.5191E-01      45.567501 -123.205437
     483.982  5044.018     2.4673E-01      45.549515 -123.205208
     500.035  5043.944     3.3262E+00      45.549030 -122.999550
     501.980  5044.051     5.4673E+00      45.549992 -122.974632
     504.013  5043.981     1.0188E+01      45.549355 -122.948593
     504.897  5043.999     6.1172E+00      45.549511 -122.937263
     505.976  5044.000     3.3496E+00      45.549511 -122.923439
     507.974  5043.985     3.4502E+00      45.549355 -122.897842
     514.020  5043.978     7.9507E+00      45.549198 -122.820389
     515.983  5043.982     2.9228E+00      45.549191 -122.795242
     517.960  5044.925     1.9596E+00      45.557629 -122.769882
     519.006  5043.991     2.3172E+00      45.549198 -122.756516
     519.003  5044.928     3.0857E+00      45.557632 -122.756516
     519.978  5043.994     3.1217E+00      45.549198 -122.744064
     519.975  5044.949     3.5849E+00      45.557796 -122.744064
     520.986  5043.997     3.0954E+00      45.549194 -122.731148
     521.018  5044.917     3.3486E+00      45.557472 -122.730698
     521.959  5044.001     3.6744E+00      45.549198 -122.718689
     521.990  5045.150     3.7595E+00      45.559540 -122.718239
     522.949  5044.022     4.0832E+00      45.549358 -122.706001
     523.992  5044.008     4.8711E+00      45.549194 -122.692642
     534.936  5044.006     6.6769E+00      45.548714 -122.552444
     535.997  5044.012     5.3443E+00      45.548717 -122.538849
     537.016  5045.062     3.9510E+00      45.558113 -122.525719
     538.007  5044.997     3.6485E+00      45.557476 -122.513023
     539.032  5044.915     3.6181E+00      45.556679 -122.499901
     539.993  5044.019     4.4357E+00      45.548561 -122.487663
     539.987  5044.921     3.3687E+00      45.556679 -122.487663
     541.089  5043.973     2.6292E+00      45.548084 -122.473625
     541.065  5044.945     2.5698E+00      45.556831 -122.473846
     542.009  5043.979     2.1751E+00      45.548080 -122.461838
     541.984  5044.969     2.2779E+00      45.556995 -122.462074
     543.105  5044.022     1.9171E+00      45.548401 -122.447792
     543.062  5045.012     2.0827E+00      45.557316 -122.448257
     543.989  5044.028     1.7632E+00      45.548397 -122.436470
     543.981  5045.071     1.9793E+00      45.557785 -122.436478
     545.103  5043.983     1.5804E+00      45.547924 -122.422203
     544.989  5045.043     1.9824E+00      45.557472 -122.423569
     545.987  5043.989     1.4609E+00      45.547916 -122.410881
     545.979  5045.068     2.1070E+00      45.557629 -122.410881
     546.994  5044.032     1.3627E+00      45.548241 -122.397972
     546.951  5045.057     2.1513E+00      45.557468 -122.398430
     547.985  5044.022     1.2775E+00      45.548080 -122.385284
     547.995  5044.995     1.6228E+00      45.556839 -122.385056
     549.010  5044.012     1.1734E+00      45.547920 -122.372154
     548.985  5045.038     1.4111E+00      45.557156 -122.372368
     549.965  5043.985     1.1033E+00      45.547607 -122.359924
     551.999  5044.001     1.1847E+00      45.547604 -122.333862
     554.014  5044.000     1.0688E+00      45.547443 -122.308052
     555.995  5044.000     9.7092E-01      45.547287 -122.282677
     557.993  5044.018     8.1600E-01      45.547283 -122.257080
     559.991  5043.984     6.0658E-01      45.546806 -122.231491
     559.975  5042.004     4.4915E-01      45.528988 -122.231941
     557.976  5042.002     5.4214E-01      45.529140 -122.257538
     556.030  5042.002     6.3068E-01      45.529301 -122.282455
     553.978  5042.020     7.2660E-01      45.529625 -122.308731
     552.015  5042.021     8.0345E-01      45.529781 -122.333870
     549.981  5042.022     9.0961E-01      45.529942 -122.359917
     548.991  5041.996     9.7935E-01      45.529778 -122.372597
     549.000  5043.022     1.0547E+00      45.539009 -122.372383
     545.984  5041.991     1.2091E+00      45.529938 -122.411102
     543.985  5041.995     1.4438E+00      45.530102 -122.436707
     541.980  5043.007     1.9078E+00      45.539333 -122.462296
     541.007  5042.982     2.1905E+00      45.539165 -122.474754
     522.001  5041.985     6.6053E+00      45.531052 -122.718239
     521.980  5043.028     3.3358E+00      45.540440 -122.718460
     521.134  5042.000     5.1525E+00      45.531216 -122.729340
     521.060  5043.007     6.7810E+00      45.540279 -122.730247
     520.002  5041.996     1.9596E+00      45.531212 -122.743835
     519.999  5042.986     2.0083E+00      45.540123 -122.743835
     519.030  5041.993     2.2137E+00      45.531216 -122.756287
     519.079  5043.107     1.9363E+00      45.541237 -122.755615
     518.004  5041.990     3.1229E+00      45.531216 -122.769424
     517.120  5042.005     3.2091E+00      45.531368 -122.780746
     513.016  5042.013     1.2693E+01      45.531532 -122.833305
     512.008  5041.993     1.1097E+01      45.531372 -122.846214
     509.992  5041.972     5.8266E+00      45.531212 -122.872032
     508.011  5042.005     5.3843E+00      45.531532 -122.897408
     505.995  5042.020     4.1451E+00      45.531689 -122.923225
     504.934  5042.002     4.2037E+00      45.531536 -122.936813
     503.997  5042.001     1.1079E+01      45.531532 -122.948807
     500.000  5043.025     4.9764E+00      45.540760 -123.000000
     497.984  5042.018     3.7456E+00      45.531696 -123.025818
     496.003  5042.001     3.5686E+00      45.531532 -123.051186
     493.987  5041.985     3.1730E+00      45.531372 -123.077003
     491.988  5041.987     4.1900E+00      45.531372 -123.102608
     492.007  5042.924     2.3585E+00      45.539806 -123.102379
     491.051  5042.006     2.5520E+00      45.531532 -123.114609
     491.052  5042.943     2.2494E+00      45.539967 -123.114609
     489.972  5042.008     2.0391E+00      45.531532 -123.128426
     487.991  5042.011     5.7716E-01      45.531532 -123.153801
     485.993  5041.980     3.4478E-01      45.531216 -123.179382
     483.994  5041.985     2.4231E-01      45.531216 -123.204987
     483.989  5040.022     2.4337E-01      45.513546 -123.204987
     486.006  5039.982     3.5734E-01      45.513229 -123.179161
     487.987  5039.995     6.1852E-01      45.513386 -123.153801
     489.987  5039.992     1.4373E+00      45.513390 -123.128197
     489.988  5041.035     6.3577E+00      45.522778 -123.128204
     491.083  5039.990     3.1123E+00      45.513390 -123.114159
     491.103  5040.998     9.9750E+00      45.522461 -123.113922
     491.987  5040.979     6.5335E+00      45.522301 -123.102608
     493.013  5041.031     8.1954E+00      45.522778 -123.089470
     494.003  5040.005     4.0253E+00      45.513550 -123.076775
     493.986  5041.030     4.8662E+00      45.522778 -123.077011
     495.064  5039.986     3.2016E+00      45.513390 -123.063194
     495.029  5041.047     5.5040E+00      45.522938 -123.063652
     496.002  5039.985     2.9855E+00      45.513386 -123.051186
     495.985  5041.028     6.0760E+00      45.522774 -123.051414
     497.045  5039.985     4.5234E+00      45.513390 -123.037834
     496.940  5041.046     8.3219E+00      45.522942 -123.039185
     497.983  5040.002     2.4282E+00      45.513546 -123.025826
     498.001  5041.098     8.5090E+00      45.523415 -123.025597
     498.974  5040.019     6.0692E+00      45.513702 -123.013138
     498.992  5041.080     3.8293E+00      45.523254 -123.012909
     500.000  5039.984     6.8017E+00      45.513390 -123.000000
     501.097  5040.019     5.0137E+00      45.513702 -122.985954
     503.980  5040.003     1.3821E+01      45.513550 -122.949043
     505.060  5040.004     8.6388E+00      45.513550 -122.935219
     505.997  5039.987     9.9534E+00      45.513390 -122.923218
     507.023  5039.988     9.1548E+00      45.513390 -122.910088
     508.014  5040.007     8.7975E+00      45.513550 -122.897400
     507.995  5041.085     6.5134E+00      45.523254 -122.897621
     509.111  5039.991     1.3808E+01      45.513393 -122.883354
     509.976  5041.141     8.9734E+00      45.523731 -122.872253
     513.941  5039.999     1.1966E+01      45.513386 -122.821518
     513.991  5041.308     8.9174E+00      45.525166 -122.820839
     516.025  5041.154     1.3550E+01      45.523735 -122.794800
     517.125  5039.972     5.3594E+00      45.513073 -122.780754
     518.965  5040.013     6.9767E+00      45.513393 -122.757195
     519.032  5041.233     2.7379E+00      45.524372 -122.756287
     519.991  5039.998     8.1113E+00      45.513229 -122.744057
     522.008  5040.023     2.5334E+00      45.513393 -122.718239
     523.122  5040.027     3.2059E+00      45.513390 -122.703972
     512.968  5039.997     1.3222E+01      45.513386 -122.833977
     525.989  5040.002     6.5769E+00      45.513065 -122.667267
     543.991  5041.181     1.3922E+00      45.522778 -122.436699
     548.971  5039.963     9.0106E-01      45.511478 -122.373055
     549.015  5041.166     9.4234E-01      45.522305 -122.372375
     549.997  5039.989     8.4424E-01      45.511639 -122.359917
     549.988  5041.138     8.7946E-01      45.521984 -122.359917
     551.979  5040.005     7.3578E-01      45.511639 -122.334549
     555.977  5040.004     5.5930E-01      45.511322 -122.283363
     557.994  5040.005     4.8080E-01      45.511166 -122.257545
     559.976  5040.005     4.0353E-01      45.510998 -122.232178
     559.960  5037.990     3.8588E-01      45.492867 -122.232628
     555.977  5038.006     5.3232E-01      45.493336 -122.283592
     554.013  5038.006     6.0575E-01      45.493492 -122.308731
     551.995  5038.025     6.8839E-01      45.493816 -122.334549
     549.995  5038.008     7.8333E-01      45.493809 -122.360146
     549.022  5038.001     8.3548E-01      45.493816 -122.372604
     547.969  5039.160     9.3258E-01      45.504322 -122.385963
     543.978  5037.963     1.2611E+00      45.493809 -122.437157
     541.995  5038.020     1.6560E+00      45.494446 -122.462532
     541.988  5039.117     1.6472E+00      45.504322 -122.462524
     526.015  5037.987     7.4458E+00      45.494926 -122.667046
     525.992  5039.118     5.8453E+00      45.505112 -122.667282
     525.006  5038.001     7.2313E+00      45.495090 -122.679955
     519.980  5038.000     4.3205E+00      45.495243 -122.744286
     519.959  5039.008     4.5020E+00      45.504318 -122.744507
     517.095  5038.009     7.8270E+00      45.495399 -122.781204
     514.971  5038.022     1.1035E+01      45.495567 -122.808388
     513.963  5037.984     1.2350E+01      45.495247 -122.821289
     512.848  5037.999     1.4622E+01      45.495403 -122.835564
     511.998  5037.980     1.0057E+01      45.495247 -122.846443
     507.981  5037.991     7.4701E+00      45.495407 -122.897850
     507.008  5038.008     5.4590E+00      45.495567 -122.910309
     505.981  5038.007     6.9054E+00      45.495567 -122.923454
     505.185  5038.006     6.3514E+00      45.495564 -122.933640
     503.999  5038.023     4.8973E+00      45.495728 -122.948814
     503.097  5037.987     6.7768E+00      45.495407 -122.960365
     502.000  5038.022     2.6332E+00      45.495728 -122.974403
     501.999  5039.065     4.0462E+00      45.505116 -122.974411
     500.000  5038.021     2.9437E+00      45.495720 -123.000000
     498.000  5038.004     1.9293E+00      45.495564 -123.025597
     495.983  5037.987     2.2467E+00      45.495399 -123.051414
     494.001  5037.989     1.2282E+00      45.495403 -123.076782
     493.133  5038.025     1.3866E+00      45.495720 -123.087891
     493.117  5039.139     2.4886E+00      45.505749 -123.088112
     491.983  5037.991     1.6471E+00      45.495407 -123.102608
     492.002  5039.105     2.7698E+00      45.505432 -123.102379
     489.983  5038.012     3.8694E+00      45.495567 -123.128204
     487.984  5037.980     4.4656E-01      45.495247 -123.153786
     483.984  5038.007     2.4799E-01      45.495407 -123.204987
     483.997  5035.991     2.5232E-01      45.477264 -123.204750
     485.997  5035.986     3.1250E-01      45.477261 -123.179161
     487.997  5035.982     4.2534E-01      45.477264 -123.153572
     490.016  5035.996     2.4102E+00      45.477421 -123.127739
     491.998  5035.993     8.2102E-01      45.477421 -123.102379
     493.999  5036.009     7.1006E-01      45.477581 -123.076782
     496.017  5035.989     1.7875E+00      45.477417 -123.050957
     499.982  5036.006     1.6410E+00      45.477581 -123.000229
     502.000  5035.989     1.4612E+00      45.477425 -122.974411
     503.983  5035.989     1.8343E+00      45.477417 -122.949036
     506.019  5035.991     2.8580E+00      45.477425 -122.922989
     508.001  5035.993     5.6489E+00      45.477421 -122.897629
     508.018  5037.125     7.3344E+00      45.487610 -122.897392
     518.003  5035.996     8.5597E+00      45.477261 -122.769661
     518.000  5037.146     1.0842E+01      45.487610 -122.769653
     526.873  5035.993     7.6513E+00      45.476948 -122.656174
     535.122  5035.998     7.4275E+00      45.476627 -122.550636
     536.007  5036.003     1.1904E+01      45.476627 -122.539314
     538.008  5036.015     4.4939E+00      45.476631 -122.513710
     538.928  5036.038     3.1728E+00      45.476784 -122.501938
     539.955  5035.992     2.6515E+00      45.476315 -122.488800
     540.947  5035.998     2.1353E+00      45.476311 -122.476112
     540.834  5037.023     2.1913E+00      45.485542 -122.477470
     544.983  5035.972     1.0869E+00      45.475830 -122.424477
     545.992  5035.997     1.0078E+00      45.475986 -122.411568
     545.984  5037.200     1.0219E+00      45.486816 -122.411552
     547.019  5036.005     1.0724E+00      45.475990 -122.398422
     549.037  5036.003     9.2820E-01      45.475830 -122.372612
     549.029  5037.117     8.1860E-01      45.485863 -122.372597
     551.994  5036.027     6.5291E-01      45.475834 -122.334778
     553.992  5035.990     5.8067E-01      45.475353 -122.309219
     556.003  5035.990     5.1705E-01      45.475193 -122.283493
     557.996  5035.973     4.5127E-01      45.474876 -122.257996
     559.972  5036.009     3.7858E-01      45.475029 -122.232712
     559.973  5033.994     3.8856E-01      45.456898 -122.232948
     557.997  5033.975     4.6688E-01      45.456894 -122.258217
     556.020  5034.010     5.1220E-01      45.457367 -122.283501
     553.991  5034.028     5.6492E-01      45.457691 -122.309448
     552.015  5034.011     6.3436E-01      45.457691 -122.334717
     549.986  5034.030     7.8017E-01      45.458004 -122.360664
     547.992  5034.032     1.0931E+00      45.458168 -122.386169
     545.998  5033.982     1.0236E+00      45.457848 -122.411674
     544.022  5034.021     1.1949E+00      45.458328 -122.436943
     541.958  5034.007     6.2858E+00      45.458328 -122.463348
     539.982  5034.011     3.0080E+00      45.458481 -122.488617
     538.006  5033.999     5.9018E+00      45.458485 -122.513893
     535.976  5034.023     5.3531E+00      45.458805 -122.539856
     535.112  5033.982     2.8915E+00      45.458481 -122.550903
     533.983  5034.011     3.7804E+00      45.458801 -122.565346
     529.995  5033.991     7.1282E+00      45.458801 -122.616348
     525.990  5034.009     7.0767E+00      45.459122 -122.667572
     525.986  5034.981     5.1994E+00      45.467873 -122.667572
     525.002  5034.005     6.5094E+00      45.459122 -122.680214
     520.006  5035.136     4.7951E+00      45.469467 -122.744064
     509.988  5034.016     2.2011E+00      45.459599 -122.872246
     509.000  5033.997     3.2121E+00      45.459442 -122.884888
     507.994  5034.031     1.8316E+00      45.459759 -122.897751
     505.983  5034.029     1.7437E+00      45.459759 -122.923477
     503.989  5034.009     1.3805E+00      45.459595 -122.948975
     499.967  5034.026     9.2568E-01      45.459759 -123.000420
     497.991  5034.008     7.1425E-01      45.459595 -123.025696
     495.997  5034.009     6.2122E-01      45.459595 -123.051201
     494.003  5033.993     5.2711E-01      45.459438 -123.076706
     489.981  5033.981     7.9112E-01      45.459282 -123.128151
     487.987  5034.019     4.6258E-01      45.459595 -123.153656
     485.993  5034.006     3.2006E-01      45.459438 -123.179153
     483.982  5034.011     2.5454E-01      45.459442 -123.204880
     484.012  5031.977     2.6274E-01      45.441135 -123.204430
     485.989  5031.990     3.7590E-01      45.441296 -123.179153
     488.001  5031.969     5.7619E-01      45.441143 -123.153427
     489.995  5031.983     6.0582E-01      45.441299 -123.127930
     492.007  5031.998     4.3851E-01      45.441460 -123.102203
     493.984  5032.013     4.4658E-01      45.441616 -123.076920
     495.996  5032.011     5.1262E-01      45.441612 -123.051193
     497.990  5032.010     6.1154E-01      45.441608 -123.025703
     499.984  5031.992     7.3842E-01      45.441452 -123.000206
     501.996  5032.010     9.5417E-01      45.441608 -122.974480
     503.990  5032.011     1.1745E+00      45.441612 -122.948982
     506.002  5031.995     1.2812E+00      45.441456 -122.923256
     507.997  5031.962     1.3034E+00      45.441135 -122.897743
     514.015  5032.008     7.5677E+00      45.441452 -122.820801
     519.998  5032.024     4.3332E+00      45.441452 -122.744293
     523.122  5032.000     6.6729E+00      45.441143 -122.704353
     525.041  5033.103     3.6405E+00      45.451004 -122.679756
     527.040  5032.015     9.1344E+00      45.441135 -122.654259
     527.993  5032.002     1.0924E+01      45.440979 -122.642075
     527.052  5033.200     6.9570E+00      45.451801 -122.654037
     533.988  5033.021     5.3651E+00      45.449886 -122.565346
     535.053  5031.984     7.2673E+00      45.440498 -122.551804
     536.006  5032.007     8.1838E+00      45.440659 -122.539619
     537.982  5031.983     5.0923E+00      45.440338 -122.514351
     539.977  5031.996     2.0743E+00      45.440346 -122.488846
     541.971  5032.009     1.9135E+00      45.440342 -122.463348
     544.001  5032.005     1.1032E+00      45.440182 -122.437393
     545.995  5032.019     9.1372E-01      45.440182 -122.411903
     547.990  5031.999     7.9407E-01      45.439865 -122.386391
     549.984  5031.997     6.9622E-01      45.439709 -122.360901
     552.014  5032.031     6.1572E-01      45.439865 -122.334946
     554.009  5031.994     5.5466E-01      45.439384 -122.309441
     556.003  5032.012     5.4617E-01      45.439388 -122.283943
     557.997  5032.012     5.2958E-01      45.439228 -122.258453
     559.974  5032.013     4.1223E-01      45.439068 -122.233177
     559.994  5029.998     5.7316E-01      45.420929 -122.233170
     557.981  5029.979     7.7211E-01      45.420929 -122.258896
     556.003  5029.979     1.6518E+00      45.421089 -122.284180
     553.990  5029.996     6.9727E-01      45.421402 -122.309906
     551.995  5029.980     6.0450E-01      45.421406 -122.335403
     549.965  5029.998     6.6237E-01      45.421719 -122.361343
     548.005  5030.001     7.4408E-01      45.421883 -122.386398
     545.992  5029.986     8.6564E-01      45.421883 -122.412125
     543.997  5029.989     1.0508E+00      45.422035 -122.437630
     541.985  5029.993     1.3557E+00      45.422199 -122.463341
     539.972  5030.015     2.2160E+00      45.422516 -122.489067
     537.995  5029.985     2.6665E+00      45.422352 -122.514343
     535.982  5029.991     5.0718E+00      45.422516 -122.540070
     535.075  5031.100     2.9583E+00      45.432545 -122.551582
     533.987  5029.998     4.8215E+00      45.422676 -122.565567
     533.999  5031.077     5.6308E+00      45.432388 -122.565338
     532.980  5030.010     6.5733E+00      45.422832 -122.578438
     531.992  5029.987     8.6650E+00      45.422672 -122.591072
     531.091  5029.983     6.4926E+00      45.422676 -122.602585
